id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata,
33,1.24895255e-26,1.0956822e-26,1.266117e-10,1.0219221e-06,2.9052825e-29,1.9063484e-14,8.435897e-18,3.497735e-29,0.0,6.034682e-19,1.05825656e-16,4.8276414e-22,3.0305257e-22,2.4503298e-23,2.5130189e-28,2.313954e-28,2.6652459e-20,1.8376318e-20,7.354945e-07,2.0689654e-15,3.2614273e-15,6.434706e-10,5.166513e-16,4.176397e-15,6.160546e-06,1.3080283e-10,2.3606904e-06,0.00047011062,9.1630876e-11,1.4637121e-22,2.9841073e-17,1.7905226e-12,4.774e-30,5.7729015e-24,1.6031294e-12,5.162572e-16,3.0235373e-16,1.5211746e-34,8.016154e-19,9.486182e-18,3.0737117e-20,1.4053147e-30,4.257187e-18,0.99922764,2.7176514e-17,3.636157e-27,1.2401889e-10,8.6217685e-24,1.1581911e-31,9.01922e-15,1.7795663e-12,2.5126324e-08,6.260242e-15,1.5848493e-22,2.3496928e-14,1.7933703e-15,4.3362214e-10,1.02158636e-22,2.779373e-09,1.3701051e-12,3.9051727e-05,8.578553e-11,8.7900354e-10,5.821399e-16,4.2972258e-26,3.8406126e-16,2.0674233e-11,6.229936e-16,5.0728425e-11,3.582279e-07,7.6717674e-13,2.6751636e-15,1.6012543e-18,9.406333e-06,2.354955e-11,1.6216892e-16,2.6756911e-06,1.104189e-08,1.1279648e-18,2.6800018e-10,1.1578716e-11,4.0641127e-10,6.738773e-13,8.217372e-19,2.1084644e-19,1.6735838e-14,5.6017598e-05,1.4769378e-07,5.317899e-06,9.6539265e-18,2.4770208e-15,1.9311419e-11,6.685741e-14,1.4271915e-12,3.680358e-24,1.33737515e-14,1.9077794e-05,0.00015980499,1.0001918e-09,
36,2.4467305e-08,1.180648e-06,3.238262e-17,1.2080561e-12,8.050244e-13,4.4044427e-21,1.0543168e-19,3.0449304e-19,2.9805908e-15,3.8636477e-07,2.6575217e-16,1.12295156e-13,8.915722e-09,4.2628267e-15,1.19034336e-20,0.0,2.5540522e-12,3.7629915e-16,5.695617e-15,3.086369e-06,5.080629e-06,8.931133e-26,4.0870402e-32,1.2883789e-21,4.8956498e-26,1.3113008e-22,2.9986206e-06,1.760608e-22,1.3574334e-30,2.3420886e-32,5.2264705e-38,1.6202743e-12,1.5281948e-24,1.5307749e-15,4.914211e-26,1.8372009e-21,3.0771332e-20,0.0,5.0743932e-30,1.2023185e-27,3.8593853e-34,2.1432166e-07,3.8320698e-34,1.5293274e-15,6.796493e-27,1.6108217e-18,4.994603e-07,1.7298502e-08,1.7180615e-07,5.4143535e-14,7.0380594e-15,2.705534e-10,4.2060183e-22,1.4182618e-12,5.2921885e-05,6.9645034e-16,7.897972e-13,9.46214e-32,1.6835612e-10,2.372081e-12,2.95417e-08,2.926695e-19,7.832058e-20,3.255941e-30,5.3664577e-16,8.239349e-06,3.8163145e-34,0.0,3.4872468e-13,9.131751e-16,4.503663e-22,3.6181894e-21,0.0,7.218496e-23,0.9998097,2.8280073e-11,9.2042395e-11,2.739828e-26,3.9907713e-14,6.396989e-08,3.0823916e-08,4.0417418e-22,5.6995087e-22,3.0622193e-17,2.1173707e-09,1.4532334e-06,3.6649447e-15,2.0518587e-16,2.3273939e-24,1.33013954e-20,2.172036e-24,4.158806e-16,6.560565e-16,1.909338e-13,6.2808285e-15,3.4260737e-23,6.9119026e-19,9.928958e-24,0.00011381882,
39,2.096824e-08,3.4117283e-16,1.5100246e-14,1.3534569e-09,6.123423e-19,8.682557e-24,3.9416412e-32,2.1074656e-19,3.9003205e-29,1.1669252e-11,2.2641032e-13,3.1897708e-19,1.22514795e-14,2.4472293e-28,3.8591903e-37,0.0,2.8753505e-18,2.0664018e-21,3.9196138e-10,3.2376987e-15,1.6921914e-12,1.4199154e-17,0.0,1.444628e-23,8.671949e-20,2.676908e-29,2.2267476e-07,3.2733962e-19,1.01947966e-29,7.926176e-33,2.7241244e-33,4.133049e-14,6.355196e-26,4.557648e-26,4.2409518e-21,5.5825126e-24,1.724088e-29,0.0,4.3913437e-28,6.4407146e-26,9.920526e-38,9.381095e-18,3.6733905e-28,1.1038279e-12,9.52468e-26,2.0002889e-30,4.6020518e-10,1.585783e-25,4.686148e-13,1.8260652e-09,4.303108e-20,8.662276e-13,1.7485288e-21,1.0357865e-15,7.750467e-06,1.6295875e-17,2.3748685e-14,2.0600973e-36,1.6429563e-11,7.97326e-21,3.4078247e-13,5.47314e-12,6.671925e-22,4.1446863e-36,1.8452553e-09,4.6100113e-10,1.5982253e-34,0.0,2.3488917e-06,3.499726e-11,1.916953e-26,6.3316303e-25,0.0,6.45856e-16,4.0388883e-09,0.9996805,2.8608085e-06,3.6820513e-33,2.8854571e-27,5.7692625e-17,8.462679e-17,8.1095686e-16,3.5552183e-26,4.5916665e-23,2.244049e-15,0.00030620955,1.5527615e-09,2.0629295e-20,2.779681e-22,9.571166e-16,1.0933744e-11,6.0049104e-21,1.1147331e-11,6.8277136e-17,3.363966e-22,2.142206e-26,8.431873e-17,2.1171732e-21,3.4194425e-08,
41,1.1954998e-15,1.721134e-13,1.3390024e-09,2.3434327e-10,6.267038e-20,3.2146962e-18,2.8651715e-18,2.9173157e-11,1.502953e-13,5.619517e-27,0.9998381,2.273649e-16,2.0339605e-17,3.165112e-17,9.808629e-30,3.5117714e-38,6.337788e-14,4.9856326e-18,4.2459934e-20,1.2494296e-11,1.5713644e-23,1.6067932e-17,5.7025097e-33,0.0,2.3012616e-35,1.6686311e-29,8.837976e-12,2.6440948e-18,8.9082656e-30,7.766448e-33,1.9508469e-17,4.937181e-11,8.4115326e-13,3.5447736e-23,1.0848209e-16,1.05404434e-13,3.532301e-23,0.0,0.0,1.6692009e-33,9.36151e-34,1.258189e-23,1.4574458e-13,9.383356e-19,5.731092e-13,4.2853157e-16,5.8152344e-15,3.0654554e-29,1.6586337e-24,7.577347e-09,1.2195257e-22,1.0273351e-15,3.173942e-22,1.16940614e-23,1.3081635e-25,2.8584377e-24,6.438004e-16,7.11784e-27,8.17094e-08,1.4208071e-30,1.6965454e-21,4.260699e-25,1.081376e-22,2.4447624e-26,3.3840958e-17,3.2582438e-16,3.8112787e-16,7.4919294e-23,4.0789737e-12,1.3616135e-11,5.453016e-38,7.039395e-28,3.7813e-32,1.9566619e-08,4.60212e-17,3.6594903e-14,9.5046445e-21,6.526708e-22,5.3682086e-23,4.06757e-19,6.5493306e-14,3.3476544e-11,2.1032045e-18,3.7035126e-09,2.41973e-11,6.82405e-17,1.2089375e-14,1.7950932e-18,6.41343e-20,1.2428872e-13,2.157486e-12,4.439467e-22,9.476821e-06,3.690363e-12,0.00015222651,2.762315e-16,3.4333883e-26,8.346477e-23,1.3682216e-10,
44,3.7832114e-30,5.442508e-22,2.9423677e-16,1.8229893e-07,2.2321097e-30,8.758192e-23,1.386265e-16,1.0278799e-17,1.0577488e-32,2.3568206e-24,2.2771815e-18,1.747318e-22,1.1104568e-12,2.785843e-15,3.6584032e-30,2.6407244e-30,7.837195e-26,6.062845e-10,1.341937e-19,8.00093e-09,2.7103193e-21,1.669696e-14,6.459916e-20,4.7792602e-20,5.7644866e-22,2.0339302e-18,3.277343e-09,3.1058547e-14,2.490667e-16,2.536375e-22,1.5189572e-17,7.2965234e-10,1.01314044e-19,6.755256e-20,1.27266285e-14,4.1812804e-30,2.2793833e-08,4.3757977e-37,2.3498704e-18,3.5595775e-21,5.6521085e-29,2.293255e-19,2.7878162e-18,3.1343296e-11,7.204413e-20,3.3150468e-12,0.00015632813,7.1207106e-16,3.170602e-24,1.3649472e-20,0.0029651904,7.9160465e-09,0.99660987,3.2878133e-06,6.251084e-08,1.5055549e-06,1.2928445e-11,9.8113015e-21,2.73466e-08,1.711271e-26,1.8260666e-06,5.446839e-18,3.2336068e-08,1.06795704e-26,2.6597408e-15,5.606297e-17,1.1729827e-13,1.999704e-24,8.798678e-08,2.7375407e-08,5.6193777e-25,1.6646693e-32,1.4387982e-35,3.9197448e-16,5.376408e-09,5.320251e-13,1.1162737e-15,1.904037e-17,2.4628245e-23,0.00021558162,3.4217002e-12,9.2603095e-08,1.3009854e-22,1.5730812e-06,6.4881824e-16,2.3059128e-12,3.4355533e-05,3.354343e-11,6.140729e-17,1.7609341e-23,4.4383937e-19,9.452244e-17,1.2797629e-11,6.4340326e-16,8.3892836e-17,9.305921e-23,8.863359e-06,6.4004367e-19,1.0210165e-06,
46,2.916606e-19,2.239969e-20,1.0231734e-18,0.0014667944,2.7735558e-29,5.8325624e-25,1.4165421e-18,3.2896203e-23,6.1485545e-26,2.941465e-20,9.65085e-14,1.6253308e-19,5.3243184e-07,1.4326005e-14,3.0205815e-22,4.1865313e-38,1.0160678e-17,8.679232e-13,2.3157503e-09,8.8972345e-12,1.6824907e-10,4.3502085e-19,9.007035e-21,1.1614133e-17,3.2844863e-19,1.8652374e-14,4.6691596e-07,3.2210837e-14,2.5465335e-24,9.108126e-30,2.6545042e-28,4.426788e-11,5.0922944e-27,6.236034e-23,2.0450667e-23,1.3498721e-23,1.1538978e-12,0.0,5.474936e-28,1.7433136e-26,4.7263414e-34,8.1567204e-11,5.686187e-31,6.061778e-08,3.2376143e-26,1.4674424e-16,0.108760454,5.296756e-15,3.3140118e-19,5.5354484e-13,3.2071754e-09,1.4255909e-05,2.2370376e-11,1.1701504e-08,3.0460346e-13,1.1594795e-12,1.246691e-11,3.692265e-29,5.5624887e-06,1e-14,0.88523424,1.0166972e-22,1.7889604e-10,5.7140804e-25,5.451159e-20,2.8761782e-08,4.800255e-20,3.1615574e-31,9.7817745e-15,1.1260245e-12,3.0337692e-22,3.9930417e-19,1.412025e-35,9.154989e-20,0.0040541613,1.1518698e-13,1.8061275e-13,8.426693e-15,1.9355085e-21,0.00043289774,1.0081172e-08,8.8533595e-15,7.99019e-18,1.3885095e-12,1.9503527e-15,1.0342863e-08,5.2869395e-06,4.7195053e-11,1.9543087e-21,8.604639e-22,2.3787348e-23,2.3895429e-05,4.1529976e-17,1.0156563e-07,1.04779765e-13,5.833989e-13,2.7438168e-10,3.3237949e-10,1.3199525e-06,
47,3.117736e-20,1.5829636e-08,9.989218e-07,2.9013384e-15,1.3685525e-14,1.7475524e-11,8.6634594e-05,1.0818429e-20,4.2017162e-12,3.8821155e-19,1.1881049e-11,2.0184392e-25,3.7229997e-18,2.1791447e-15,2.8518798e-32,7.796605e-18,1.9233359e-17,1.4649834e-18,3.9961372e-30,5.3667925e-05,2.419243e-16,2.7877628e-16,2.651855e-23,5.861573e-25,1.3693585e-34,1.10942853e-16,2.5440656e-15,5.4821007e-19,7.137934e-19,2.1440573e-17,4.9118953e-18,0.044673294,0.0020136205,0.0845925,3.869311e-12,1.425116e-16,2.0759312e-07,8.015808e-29,2.914767e-26,2.29227e-14,3.3914017e-14,5.092145e-22,1.6757278e-17,4.3688046e-22,1.7493497e-15,0.86660886,6.441671e-06,7.111602e-18,9.320011e-31,2.939322e-25,1.06055486e-11,1.1319272e-05,7.9442434e-21,2.0505465e-24,2.9685536e-09,5.6605272e-18,7.4872074e-17,9.813476e-18,1.6104069e-06,1.1725055e-16,2.3313822e-13,4.6622124e-18,3.0302534e-19,1.0226004e-29,6.0991027e-15,9.919164e-06,4.74986e-22,2.2287798e-23,1.293609e-09,3.0713155e-16,3.7678133e-21,3.3537053e-30,3.458528e-22,4.2271324e-20,1.1406919e-05,1.6372169e-23,1.0644954e-17,1.8157432e-22,2.5645341e-10,0.00017523282,5.9887983e-10,2.703263e-14,5.3257447e-14,3.351832e-11,0.0017541483,4.9837224e-21,4.370717e-24,3.377101e-12,8.432359e-18,5.373108e-29,2.365227e-19,6.615172e-27,5.1270967e-13,2.2183535e-17,1.1312655e-11,6.169108e-32,5.0861598e-24,3.6727176e-30,1.5021863e-07,
51,1.1230707e-19,7.6958656e-14,0.015485804,3.081326e-10,4.4089144e-18,4.8223507e-07,6.7677873e-13,2.3094211e-15,2.2478676e-21,2.1862509e-21,9.025926e-05,1.2428049e-17,1.456223e-22,9.844337e-19,3.5988273e-30,4.590377e-24,1.7360432e-14,2.8013195e-20,4.9233267e-17,1.1118744e-08,6.0066596e-22,2.564791e-10,1.1448565e-23,1.9340999e-34,4.798765e-22,1.1604138e-21,9.055736e-08,6.117505e-11,1.6596877e-14,1.2749946e-22,6.0725945e-08,1.2402099e-09,2.6305028e-12,3.7950302e-17,3.7441272e-09,5.178256e-09,2.4811713e-18,5.022752e-38,4.932296e-31,2.8202628e-22,1.0950819e-18,1.6504004e-29,8.449738e-05,1.2800952e-10,8.843358e-09,6.5991556e-17,2.6377248e-14,2.0582196e-25,2.7204288e-28,8.62315e-11,1.9706262e-15,8.390198e-12,7.268205e-20,2.5775821e-24,6.633908e-18,1.0670123e-18,6.4870402e-09,8.372863e-21,1.07318634e-07,1.5074142e-22,3.882373e-18,2.2270848e-13,3.4796836e-19,2.4112283e-17,1.1350923e-18,6.2157226e-16,6.6269035e-10,8.339335e-12,1.965734e-06,2.0546066e-05,2.5602479e-23,1.5495626e-21,5.426348e-18,0.9842025,8.5935733e-16,1.894353e-14,8.584192e-11,1.9455298e-14,1.4674311e-15,3.2573136e-16,1.9398869e-10,4.5303103e-08,1.3976099e-11,3.1206242e-09,9.033985e-11,5.7417224e-16,9.990864e-11,1.0405955e-09,8.761732e-08,2.078374e-14,1.2625602e-08,2.8250854e-23,0.0001134779,4.776157e-14,7.9721635e-10,1.2172289e-17,4.036213e-18,1.4715658e-18,1.8044474e-08,
52,1.4173245e-20,5.6781524e-10,1.626139e-17,8.657186e-15,2.858544e-21,1.0232066e-22,5.8159353e-13,0.0010254907,4.0531385e-12,2.1411242e-19,1.2519013e-13,5.402508e-06,3.319365e-11,0.9832575,4.6662146e-10,1.3759268e-34,7.713442e-15,0.003039098,1.763022e-19,0.001642707,1.3566931e-21,1.2624477e-27,4.5939767e-29,0.0,4.5260192e-35,2.819678e-26,0.0029513368,9.7372606e-20,3.1903816e-30,0.0,5.5899524e-28,5.5242347e-14,9.685123e-23,1.72259e-18,3.0467441e-24,1.1580405e-20,6.8242156e-17,0.0,2.3299601e-38,1.5454845e-36,1.44949084e-36,1.9984782e-08,4.480885e-22,1.4310938e-17,9.58131e-16,5.1119525e-12,1.15176396e-10,5.753515e-07,5.3760026e-08,3.0639675e-11,8.63575e-14,6.2310364e-17,2.606453e-11,6.0095616e-11,7.088239e-18,2.4487118e-20,3.4526283e-14,1.26707225e-23,5.447017e-07,1.27317035e-26,4.2984256e-09,5.354841e-30,1.377438e-13,1.052768e-20,1.7019354e-27,1.6257473e-18,1.5571428e-13,4.2429817e-30,1.7518014e-17,2.1749887e-14,4.2724965e-36,1.3235386e-27,0.0,2.3906355e-14,8.372632e-09,4.2184047e-14,1.1409819e-22,1.28907e-15,2.5647189e-14,6.4120305e-09,5.16554e-07,6.0592416e-17,7.2841815e-24,0.008029239,1.8342998e-14,4.331159e-15,2.6650378e-08,9.096555e-17,2.6257945e-18,5.2595315e-14,1.7295738e-28,1.0529783e-10,8.0580963e-07,1.9271765e-13,4.4247594e-05,3.8121546e-09,3.3361299e-21,1.3786403e-23,2.3875284e-06,
53,7.99705e-12,7.359412e-14,4.7164836e-19,9.445773e-19,8.766037e-12,5.9690057e-13,2.7898504e-22,2.3704248e-31,1.0207051e-17,2.7143804e-08,2.4373611e-17,4.17923e-10,1.2767534e-18,2.0989992e-23,1.4805561e-12,0.0,0.00017176998,1.3865923e-30,4.189414e-06,4.196597e-13,1.0027145e-07,4.8401266e-37,1.3912594e-31,5.648735e-31,3.1393023e-20,3.0414998e-26,2.545982e-05,3.7095754e-18,5.8545676e-29,1.1790366e-38,1.6611484e-38,1.7781216e-27,0.0,4.3471618e-29,4.7150004e-30,4.987846e-08,1.3153788e-33,0.0,0.0,0.0,2.6673025e-34,7.8670076e-22,6.129285e-30,2.059528e-08,1.0749283e-27,7.580571e-35,1.3038055e-23,7.481525e-14,1.4923239e-13,2.2933042e-09,1.1075353e-22,5.9066077e-15,1.9799603e-38,1.1379941e-22,2.7122303e-21,6.5369445e-23,3.286575e-08,0.0,3.3791313e-16,4.2456697e-05,9.932165e-15,4.106972e-18,4.722108e-31,5.558949e-10,3.0477524e-31,3.849499e-18,4.2601724e-28,2.423675e-33,1.5783978e-25,3.079225e-11,5.145528e-16,0.99966264,5.804633e-25,4.0865837e-15,2.1278003e-08,1.2645278e-20,4.3342926e-08,6.99241e-17,1.7903407e-10,7.155329e-19,9.322172e-05,1.818262e-27,4.2782173e-09,7.141057e-22,2.2853873e-13,1.3502283e-12,1.016039e-18,6.262821e-16,2.3976916e-22,7.7949197e-16,1.8656641e-23,3.4997896e-15,5.1413746e-21,1.8212359e-09,1.3019749e-18,2.84133e-10,4.4768465e-22,1.457882e-17,6.127312e-18,
57,5.62976e-36,9.900327e-32,1.2149278e-13,1.9149794e-18,3.1021816e-26,1.40111e-13,7.764398e-24,0.0,0.0,3.674075e-21,1.1708537e-25,5.910255e-36,6.884267e-36,0.0,0.0,7.2325636e-28,1.7016441e-28,1.317604e-37,2.6429473e-21,3.190789e-21,2.8183775e-20,7.159425e-16,1.6177713e-22,3.9524768e-19,3.8608357e-12,6.3485227e-21,5.8671083e-19,4.6807074e-09,3.3051492e-10,5.7804965e-13,3.4067818e-18,6.8039664e-19,9.983669e-28,2.3264673e-27,1.253869e-06,4.1302884e-22,2.8943131e-24,5.4783636e-22,3.969393e-15,1.367885e-18,2.2418436e-20,0.0,3.8521225e-14,1.5412908e-10,4.314172e-18,2.7020955e-36,3.5093735e-28,0.0,0.0,9.455652e-31,1.1654071e-20,1.6974009e-13,1.0834815e-27,3.3597568e-38,2.2510983e-13,1.2865377e-13,3.6158655e-17,2.7659374e-24,5.741657e-19,9.342375e-19,1.0087665e-23,0.9999968,1.1758604e-21,1.4008469e-26,4.4802955e-20,8.5215633e-26,2.3707476e-23,1.2128733e-18,2.2662834e-10,1.121603e-06,6.4170225e-11,4.5783433e-28,2.0615642e-16,2.9324923e-10,9.215111e-23,4.1661193e-27,9.194429e-08,4.8061168e-23,1.1859363e-23,3.671541e-20,1.9063686e-21,1.5875582e-11,8.606616e-15,1.0486115e-30,3.763464e-17,1.7005517e-23,4.275674e-24,2.2475867e-15,1.0415657e-10,2.0619402e-25,6.7440965e-07,6.050591e-38,3.749628e-21,1.5008698e-22,0.0,0.0,3.1115672e-08,8.7484005e-20,6.912661e-21,
59,2.980837e-13,5.6995157e-15,7.458675e-09,0.00058315153,5.249368e-19,5.868376e-17,3.7814497e-21,1.1075863e-21,5.5636283e-28,8.404274e-15,8.497335e-09,1.1099368e-23,1.4879389e-12,1.3417157e-26,0.0,6.80573e-37,1.7514238e-18,1.4458397e-19,1.3405786e-13,2.1581543e-10,2.904081e-10,2.0535223e-08,5.0555364e-25,2.5870668e-16,6.676178e-16,3.0492822e-19,1.4420135e-09,1.1420137e-12,2.8098604e-18,4.3207518e-17,7.465382e-19,2.2653273e-06,3.1667828e-14,2.1344676e-18,1.1606363e-10,2.9830885e-21,3.725632e-16,4.0297468e-26,1.4636205e-18,2.904914e-16,1.0148686e-26,3.3071576e-22,2.6706938e-18,9.350916e-10,5.098822e-18,4.613786e-19,2.3348973e-06,4.4476634e-25,8.690382e-25,1.5018809e-13,3.8002956e-12,1.719205e-05,9.365063e-15,2.2982755e-15,0.0012363935,7.2914446e-08,1.00067225e-10,1.494119e-23,3.5297833e-07,4.8591166e-18,2.9578783e-12,6.3107524e-07,9.007462e-15,3.219041e-32,0.0016771053,4.2274205e-06,4.0227607e-25,1.0518436e-27,0.99623245,6.180732e-06,2.834914e-18,2.8319302e-26,1.0654029e-29,1.0098791e-11,4.705601e-08,1.461448e-06,3.5997076e-05,1.0457837e-24,1.1197998e-22,3.8759038e-10,7.296556e-14,1.9516827e-07,2.381835e-17,7.159103e-17,1.7259243e-08,1.9078598e-05,1.7100564e-10,1.2271997e-11,6.5210017e-16,3.9291977e-18,1.9961886e-05,2.0848116e-22,2.4726e-10,2.981498e-12,4.6962183e-17,1.9463087e-28,7.776531e-09,7.377994e-17,0.00016086281,
62,0.0,0.0,4.4290477e-25,5.568504e-27,0.0,3.9626538e-32,4.1414795e-11,0.0,0.0,0.0,0.0,0.0,0.0,3.934453e-34,0.0,5.781367e-12,0.0,9.1981726e-24,0.0,3.338478e-26,6.404294e-36,2.3059366e-16,3.5919859e-12,3.045746e-24,1.5571953e-30,2.1732345e-11,2.2055973e-34,5.688208e-12,9.803104e-16,3.0373876e-12,3.2731402e-21,1.5571154e-11,1.2049606e-23,7.8782956e-19,1.2964025e-09,0.0,1.590181e-08,1.0874916e-15,2.9563372e-13,8.187412e-12,3.2653257e-18,0.0,3.4904168e-26,1.13650405e-29,3.323286e-12,8.538171e-22,7.790512e-29,0.0,0.0,0.0,1.0491286e-27,5.1498856e-20,6.824279e-22,0.0,1.6615408e-27,6.786619e-27,0.0,1.0,1.5674438e-18,8.064117e-32,9.524504e-23,1.3153319e-24,1.7617957e-08,0.0,0.0,4.003225e-30,2.34946e-18,1.0497875e-15,8.941775e-24,1.2121899e-30,6.4014963e-25,0.0,9.4163914e-20,2.5845152e-25,1.872625e-32,0.0,2.6563063e-37,6.750418e-20,1.1306335e-26,9.234321e-15,9.9208294e-36,3.4698837e-16,5.2594733e-29,3.1407809e-35,1.3401582e-26,0.0,0.0,8.686003e-22,2.0572888e-09,0.0,4.8815e-31,2.407483e-38,4.2713195e-31,6.5369726e-33,0.0,0.0,1.0145926e-17,1.9430958e-25,4.938098e-24,
65,0.0,4.6394514e-31,9.9926166e-23,2.3476159e-19,1.6429225e-37,1.1968652e-19,1.5068916e-07,0.0,2.537075e-31,6.686132e-33,1.5223311e-24,1.8036169e-25,2.7784134e-27,6.6016313e-19,2.595206e-19,4.0998387e-14,2.0492794e-23,2.4821174e-23,2.8236435e-26,2.1179061e-16,2.9816954e-23,3.033917e-27,1.3725732e-05,1.0804498e-32,5.372567e-23,1.6127634e-10,8.306057e-18,7.9704937e-10,1.145928e-18,9.118907e-25,1.2640486e-21,2.6398252e-21,5.3930914e-34,7.454082e-26,1.7616467e-19,1.30068866e-17,5.1309454e-14,0.0,1.8498505e-32,3.963441e-34,5.1628806e-25,0.0,3.8042e-24,1.8961005e-13,1.989309e-15,2.3348029e-24,2.5604147e-27,1.3246236e-24,0.0,6.572214e-32,1.0635583e-22,4.951571e-17,1.2918019e-26,0.0,5.0656395e-36,1.8059744e-22,1.3237973e-21,9.222178e-17,9.225736e-16,3.7560533e-16,1.804692e-16,6.413541e-29,1.2904067e-13,1.322834e-12,0.0,3.9703835e-28,1.06130095e-07,3.005448e-08,1.9357088e-31,5.3223153e-19,6.54666e-19,9.574161e-24,1.2275254e-13,2.4802156e-15,8.239916e-24,0.0,1.5319693e-28,0.99998593,8.857539e-13,3.079742e-13,5.5636217e-14,2.3992472e-20,5.340553e-10,1.2297097e-20,2.9412216e-21,1.4450937e-35,3.5150583e-27,6.1729476e-11,8.104763e-12,6.9357036e-27,5.0200973e-32,1.1197511e-16,7.129111e-27,2.3050919e-11,7.171465e-21,3.2714828e-14,3.920323e-15,4.6131088e-10,4.3108287e-21,
68,1.3386294e-11,0.99959105,5.307067e-16,6.950288e-18,5.9300575e-08,1.23541244e-17,3.0326784e-16,3.9198608e-14,7.4224477e-06,3.9015375e-12,8.7275284e-11,4.3503331e-07,5.000783e-13,1.7956352e-11,7.1856846e-15,1.9253455e-36,3.5384032e-06,7.021976e-18,2.4218078e-20,0.00039569612,4.6519317e-14,4.114964e-30,4.8784562e-33,0.0,7.789586e-36,6.225914e-28,7.5767684e-07,2.6096183e-24,2.4325122e-34,2.7193303e-35,1.0475248e-33,1.0781255e-17,1.4614886e-21,2.5223233e-17,1.0631245e-25,4.358617e-13,3.717286e-25,0.0,0.0,1.667296e-37,8.79872e-36,1.0662742e-14,6.4173064e-26,1.9042737e-20,4.0548253e-18,3.147891e-20,2.7267886e-20,3.6128316e-11,4.8783526e-11,6.7465104e-13,2.9650953e-23,8.342362e-19,2.9137767e-29,2.6659086e-21,1.1287066e-18,1.7025364e-22,6.5206304e-14,8.420364e-29,6.939881e-13,2.4037142e-19,4.9049678e-20,4.537707e-26,2.1949542e-25,1.303026e-23,1.6974975e-22,3.325943e-14,1.5423046e-27,3.62627e-35,1.8626046e-19,7.2973916e-16,1.0135798e-29,2.1298293e-22,1.0141148e-34,2.4443027e-15,4.2420338e-11,2.9882202e-19,9.679451e-19,9.6881125e-23,1.3173863e-10,2.218559e-17,1.5171748e-08,1.122384e-22,6.112137e-20,8.196974e-14,2.4923867e-09,3.8264598e-13,3.2262894e-22,1.9792042e-18,4.7634176e-23,1.2668141e-14,1.2095695e-23,1.3402321e-21,3.5095043e-12,5.171446e-13,3.490341e-07,4.804621e-17,2.0480843e-26,6.1234804e-27,6.426298e-07,
